0.495543625390514,0.052026718530976,0.916116391955027,0.908607904052591,0.323197455805082,0.775414726049252,0.588025554322209,0.752677763007321
0.890817911206348,0.543312312131035,0.256258397833795,0.667041099066289,0.721007667671927,0.245557277730456,0.259839155827397,0.297939546027815
0.509732552581222,0.418357341491106,0.259870437125317,0.615153389605131,0.29290995483303,0.272443804752633,0.33746461558424,0.407305367072073
0.686253570217096,0.685339764392262,0.723628193658162,0.343129955453211,0.906024815329413,0.287529492840091,0.03366577020152,0.79501116267884
0.013196007238279,0.972835318323639,0.157258457656117,0.416064985100097,0.004585585850884,0.570467882325429,0.960369474322663,0.642894709337067
0.561679733813311,0.180306984571237,0.203215782042048,0.25157109449569,0.131580968281843,0.409712723938536,0.13938987697671,0.273080464986266
0.304079897653257,0.120607266732291,0.956085600929818,0.52365394717678,0.687634034288348,0.144541131335341,0.756400610134103,0.208049529865821
0.267077880976522,0.883432555609762,0.853280819019258,0.230548960932741,0.102344557302098,0.54702235497605,0.808266871108583,0.644888396225749
0.730378323549412,0.765196040757115,0.919760553950522,0.254593452909992,0.064927548011727,0.2955040420156,0.495618087864291,0.787713877239732
0.422448489824647,0.367480842709943,0.184212637726934,0.583915563045333,0.34107025832789,0.804772759216889,0.696988719543639,0.090679275636701
0.695182500654609,0.098864434557964,0.096876029727882,0.66823869245759,0.94296383622476,0.598451733936104,0.231953909550968,0.938298114070449
0.139624255752946,0.454842000620312,0.669080920595951,0.332866816620743,0.917296736266547,0.011763828112838,0.458069031413525,0.998279401033439
