0.534946643749571,0.680028867997842,0.18394437754689,0.071018962501031,0.980897080637337,0.334048941445684,0.372840652098517,0.533786046847828
0.144921735803009,0.399713333838078,0.510897114360669,0.332491118510774,0.216857680904048,0.087227967986583,0.733726167682743,0.521124772447572
0.37395482454071,0.212029517822585,0.527958148893307,0.885578242679211,0.698024260953779,0.604316570113519,0.708809664211668,0.781315437221662
0.283392549629406,0.543700772468433,0.431082442638715,0.200817715509815,0.374379029792335,0.420701547090813,0.995702027308376,0.703829837312663
0.65858791713567,0.835197273239579,0.958758155380338,0.880245622787709,0.523956324628838,0.487290780339374,0.415270353869304,0.260599774290168
0.577057120212361,0.253963212467304,0.315334788306212,0.363305672573602,0.703010471953539,0.114102524133212,0.156461906758398,0.981085427860399
0.673078479144844,0.876980138614834,0.367393120763558,0.623750001209921,0.546562044186792,0.228676640020427,0.686476512039302,0.921742364102168
0.522585916247566,0.922357561057585,0.959844621919449,0.248147855373613,0.601176735458611,0.116091099808588,0.541892290940542,0.340935526251844
0.27497576257281,0.371998641438095,0.736915344476082,0.087657329170948,0.529953820281186,0.777825101221114,0.641210080375055,0.300890823763692
0.304892010682006,0.114649592214046,0.275816437718378,0.434624643442376,0.512082237273157,0.119145680997438,0.363133953178365,0.413121531261231
0.497054930086414,0.919421804383893,0.240540153602282,0.552270175037102,0.996969773006325,0.468231838280576,0.570759306077405,0.499186099969263
0.771260875485839,0.241795736213789,0.621952352013606,0.176986160061987,0.819453617387359,0.683225712172719,0.460787251774734,0.596447490235626
