0.041648679359814,0.644810034169735,0.354505620720367,0.400071186106005,0.469183015946355,0.194437927811444,0.699033389174962,0.920586715455933
0.55249344976634,0.778633613083916,0.45653833052195,0.977594080243738,0.69032313155276,0.633184538480364,0.430057245177923,0.915021934106435
0.820427907679209,0.419413406370219,0.732234389757113,0.255047207716489,0.225870876893661,0.37623041102682,0.813324535428694,0.670495962397203
0.602966589495638,0.644566957996578,0.085054133420676,0.713350229695516,0.142938337844144,0.531647025559849,0.691901610819578,0.301312946263
0.506542171537176,0.627360070307683,0.135169135427247,0.373683387344022,0.727732869042882,0.958889036647472,0.752175329825991,0.761373862882753
0.825506353614806,0.833448454661967,0.994304424269742,0.035967395667913,0.651561911188216,0.122814647998178,0.32588815816777,0.600961446793798
0.83878809970546,0.177225984132743,0.998769095865086,0.164598707078976,0.004192627023832,0.170402533438517,0.899441739745738,0.185806293778861
0.651174545289666,0.689792791683313,0.495640699164787,0.159760521286059,0.850909767085044,0.176330702993767,0.326711494176786,0.179054499140854
0.716684968454034,0.55222718721616,0.633913407562154,0.773770177311041,0.067613391223243,0.520901438740512,0.245569280042678,0.401253058786398
0.675590961013013,0.863337231095191,0.42438758495322,0.226702625154306,0.709538495320461,0.117159364323687,0.778502324520101,0.19696853669319
0.370999918535052,0.116772628154319,0.564685870398891,0.750240969177666,0.354193832389005,0.552901708180802,0.369449900752035,0.810334765965471
0.176348992230249,0.151259172247281,0.633770938268793,0.881492750394788,0.818453750847396,0.045270523745598,0.222630611188782,0.396062587733285
